"id","activity_id","start_time","end_time","date"
1106,905,"09:59:00","18:31:00","2024-11-19"
1107,626,"02:38:00","09:09:00","2024-05-05"
1108,479,"14:07:00","22:56:00","2024-10-29"
1109,461,"16:41:00","23:31:00","2024-10-11"
1110,1057,"04:55:00","08:46:00","2024-08-13"
1111,540,"08:25:00","08:54:00","2024-04-16"
1112,668,"03:19:00","17:11:00","2024-01-22"
1113,827,"05:49:00","17:30:00","2024-07-08"
1114,456,"16:15:00","18:01:00","2024-11-26"
1115,398,"03:22:00","22:34:00","2024-07-29"
1116,460,"12:31:00","16:24:00","2024-03-09"
1117,525,"17:39:00","15:02:00","2024-02-27"
1118,484,"19:06:00","10:17:00","2024-09-06"
1119,882,"06:06:00","03:27:00","2024-01-27"
1120,1120,"01:04:00","10:26:00","2024-07-26"
1121,891,"14:33:00","01:31:00","2024-06-13"
1122,671,"21:55:00","11:37:00","2024-03-14"
1123,649,"01:48:00","12:52:00","2024-07-15"
1124,1117,"16:33:00","09:02:00","2024-05-25"
1125,685,"06:56:00","18:50:00","2024-04-16"
1126,905,"02:39:00","13:13:00","2024-08-18"
1127,1063,"18:57:00","15:11:00","2024-04-06"
1128,745,"02:26:00","19:24:00","2024-01-18"
1129,658,"05:23:00","17:07:00","2024-01-20"
1130,767,"21:48:00","17:49:00","2024-04-30"
1131,948,"05:10:00","13:27:00","2024-03-29"
1132,619,"04:04:00","19:35:00","2024-12-04"
1133,450,"09:22:00","20:09:00","2024-01-07"
1134,1033,"12:03:00","15:00:00","2024-11-21"
1135,675,"19:39:00","12:32:00","2024-02-25"
1136,992,"08:46:00","16:41:00","2024-02-23"
1137,694,"13:29:00","15:31:00","2024-01-11"
1138,786,"04:53:00","11:42:00","2024-04-15"
1139,779,"09:55:00","18:12:00","2024-09-27"
1140,684,"01:29:00","20:00:00","2024-08-02"
1141,793,"15:15:00","17:45:00","2024-05-20"
1142,1083,"18:23:00","07:16:00","2024-02-05"
1143,657,"08:48:00","19:19:00","2024-07-30"
1144,964,"18:07:00","04:35:00","2023-12-21"
1145,540,"02:08:00","07:21:00","2024-05-20"
1146,813,"21:16:00","16:33:00","2024-07-18"
1147,515,"15:36:00","23:45:00","2024-11-28"
1148,412,"19:33:00","06:09:00","2024-07-15"
1149,731,"06:34:00","15:44:00","2024-02-28"
1150,1059,"16:12:00","21:29:00","2024-01-20"
1151,478,"08:12:00","19:44:00","2024-10-28"
1152,619,"05:05:00","00:29:00","2024-10-27"
1153,513,"17:51:00","04:00:00","2024-03-17"
1154,737,"14:27:00","20:39:00","2024-05-31"
1155,458,"16:24:00","21:27:00","2024-01-24"
1156,480,"10:20:00","14:19:00","2024-09-21"
1157,577,"10:00:00","18:16:00","2023-12-12"
1158,817,"06:55:00","00:53:00","2024-04-17"
1159,636,"14:41:00","17:43:00","2024-03-18"
1160,613,"00:57:00","20:53:00","2024-10-06"
1161,858,"14:59:00","16:14:00","2024-05-24"
1162,657,"22:28:00","03:58:00","2024-04-01"
1163,900,"06:55:00","10:48:00","2024-07-25"
1164,951,"09:34:00","05:02:00","2024-01-16"
1165,409,"16:18:00","12:53:00","2024-03-21"
1166,568,"08:27:00","17:42:00","2024-03-11"
1167,579,"02:44:00","18:17:00","2024-01-28"
1168,692,"01:36:00","11:11:00","2024-11-27"
1169,1050,"22:26:00","18:38:00","2024-09-04"
1170,820,"03:57:00","10:42:00","2024-05-06"
1171,730,"07:43:00","06:02:00","2024-04-11"
1172,493,"00:19:00","07:16:00","2024-07-27"
1173,731,"10:00:00","23:02:00","2024-07-28"
1174,579,"19:06:00","17:28:00","2024-02-21"
1175,522,"05:01:00","02:32:00","2024-08-18"
1176,750,"03:56:00","12:15:00","2024-03-03"
1177,508,"14:31:00","17:46:00","2024-11-17"
1178,623,"22:25:00","13:12:00","2024-05-09"
1179,627,"08:24:00","14:25:00","2024-09-17"
1180,846,"22:48:00","06:24:00","2024-05-07"
1181,558,"13:48:00","05:05:00","2024-03-31"
1182,854,"15:11:00","15:01:00","2024-02-24"
1183,971,"01:06:00","06:26:00","2024-11-03"
1184,582,"15:11:00","08:52:00","2024-06-18"
1185,798,"13:09:00","01:10:00","2024-10-14"
1186,555,"06:57:00","04:29:00","2024-01-06"
1187,750,"12:09:00","05:11:00","2024-06-05"
1188,850,"10:48:00","17:37:00","2024-06-17"
1189,741,"17:00:00","02:34:00","2024-01-09"
1190,709,"08:44:00","06:30:00","2024-02-19"
1191,1113,"01:36:00","14:32:00","2024-03-01"
1192,588,"18:34:00","12:37:00","2024-08-06"
1193,675,"19:19:00","03:58:00","2023-12-25"
1194,1030,"22:34:00","03:09:00","2024-11-04"
1195,784,"16:48:00","16:54:00","2024-07-14"
1196,451,"18:16:00","22:12:00","2024-03-02"
1197,493,"08:28:00","04:52:00","2024-04-12"
1198,814,"16:20:00","19:09:00","2024-01-15"
1199,604,"21:52:00","08:33:00","2024-09-17"
1200,829,"15:17:00","16:50:00","2024-05-04"
1201,819,"17:47:00","07:08:00","2024-11-19"
1202,669,"16:59:00","17:48:00","2024-07-27"
1203,792,"13:15:00","18:31:00","2024-04-12"
1204,523,"12:18:00","01:37:00","2024-08-26"
1205,981,"13:06:00","00:20:00","2024-06-09"
1206,877,"20:21:00","16:24:00","2024-04-14"
1207,435,"12:24:00","04:33:00","2024-03-12"
1208,570,"07:33:00","14:03:00","2024-11-18"
1209,785,"14:31:00","20:50:00","2023-12-23"
1210,1004,"01:40:00","04:33:00","2024-01-14"
1211,988,"03:57:00","13:09:00","2024-08-25"
1212,628,"01:00:00","06:03:00","2024-09-15"
1213,509,"07:36:00","19:40:00","2024-04-26"
1214,1096,"21:22:00","06:56:00","2024-03-03"
1215,963,"04:08:00","18:12:00","2024-08-25"
1216,490,"05:57:00","10:13:00","2024-01-18"
1217,637,"14:54:00","13:17:00","2024-02-22"
1218,825,"13:16:00","09:56:00","2024-05-15"
1219,934,"00:04:00","14:20:00","2024-10-06"
1220,671,"15:02:00","05:21:00","2024-05-30"
1221,544,"11:52:00","15:10:00","2024-04-25"
1222,868,"07:09:00","11:52:00","2024-02-26"
1223,680,"18:31:00","03:41:00","2024-04-18"
1224,830,"03:11:00","05:43:00","2024-06-23"
1225,1032,"13:45:00","19:51:00","2024-08-25"
1226,744,"03:18:00","13:39:00","2024-08-18"
1227,714,"13:07:00","08:33:00","2024-08-08"
1228,439,"06:23:00","14:26:00","2024-09-24"
1229,638,"13:55:00","22:58:00","2024-02-15"
1230,873,"01:21:00","08:42:00","2024-01-06"
1231,648,"11:57:00","07:37:00","2024-05-27"
1232,937,"10:21:00","15:46:00","2024-02-24"
1233,609,"15:45:00","02:30:00","2024-07-05"
1234,904,"16:41:00","08:28:00","2024-09-07"
1235,744,"21:48:00","16:26:00","2024-03-02"
1236,824,"14:20:00","23:43:00","2024-04-07"
1237,683,"09:07:00","22:51:00","2024-02-09"
1238,630,"09:51:00","05:20:00","2024-09-13"
1239,660,"19:38:00","03:58:00","2024-01-30"
1240,766,"10:52:00","17:17:00","2024-10-20"
1241,880,"07:10:00","06:43:00","2024-05-02"
1242,459,"15:41:00","01:56:00","2024-06-02"
1243,756,"03:39:00","04:41:00","2024-06-04"
1244,570,"21:21:00","04:31:00","2024-04-06"
1245,853,"07:52:00","23:45:00","2024-06-26"
1246,802,"04:16:00","08:14:00","2024-09-16"
1247,712,"07:10:00","10:13:00","2024-11-16"
1248,837,"13:23:00","08:17:00","2024-08-15"
1249,557,"17:21:00","00:54:00","2024-08-20"
1250,888,"15:56:00","22:54:00","2024-05-04"
1251,403,"23:48:00","02:29:00","2024-08-13"
1252,801,"05:21:00","09:39:00","2024-11-23"
1253,600,"20:29:00","15:37:00","2024-07-04"
1254,599,"22:30:00","05:06:00","2024-10-03"
1255,497,"19:13:00","15:04:00","2024-02-07"
1256,505,"21:05:00","17:01:00","2024-02-14"
1257,1089,"09:49:00","06:21:00","2024-06-03"
1258,847,"00:44:00","19:23:00","2024-08-13"
1259,678,"01:12:00","09:40:00","2024-01-10"
1260,1031,"05:20:00","01:01:00","2024-10-26"
1261,488,"02:32:00","13:22:00","2024-02-09"
1262,1121,"10:05:00","17:07:00","2024-01-22"
1263,887,"06:44:00","03:45:00","2024-02-03"
1264,476,"19:58:00","11:00:00","2024-10-14"
1265,859,"01:32:00","20:07:00","2024-07-01"
1266,877,"18:43:00","18:44:00","2024-10-09"
1267,797,"19:24:00","14:01:00","2024-01-04"
1268,1016,"17:34:00","11:33:00","2024-01-12"
1269,746,"15:04:00","07:08:00","2024-05-07"
1270,1034,"14:18:00","16:48:00","2024-05-23"
1271,859,"23:20:00","08:00:00","2024-06-19"
1272,678,"14:07:00","20:44:00","2024-09-26"
1273,559,"13:31:00","15:57:00","2024-08-15"
1274,417,"22:01:00","07:26:00","2024-09-24"
1275,825,"13:40:00","19:45:00","2024-03-19"
1276,626,"06:09:00","03:34:00","2024-03-20"
1277,897,"12:33:00","09:07:00","2024-01-06"
1278,760,"08:41:00","19:48:00","2024-05-21"
1279,969,"02:31:00","05:36:00","2024-11-27"
1280,917,"17:01:00","19:02:00","2024-10-29"
1281,935,"12:43:00","19:15:00","2024-11-23"
1282,646,"11:47:00","10:30:00","2024-03-15"
1283,869,"22:49:00","09:41:00","2024-06-27"
1284,565,"11:46:00","18:42:00","2024-10-19"
1285,736,"20:12:00","15:51:00","2024-05-17"
1286,608,"08:01:00","10:12:00","2024-02-13"
1287,1019,"11:14:00","03:56:00","2024-09-10"
1288,541,"11:31:00","06:32:00","2024-11-27"
1289,452,"09:15:00","01:04:00","2024-01-11"
1290,410,"23:57:00","05:10:00","2024-07-12"
1291,543,"20:54:00","14:35:00","2024-10-26"
1292,882,"15:09:00","20:09:00","2024-02-21"
1293,495,"22:13:00","06:17:00","2024-04-07"
1294,938,"11:26:00","07:36:00","2024-01-02"
1295,605,"04:50:00","00:57:00","2024-03-26"
1296,744,"20:06:00","01:21:00","2024-01-12"
1297,738,"04:20:00","07:54:00","2024-05-23"
1298,830,"18:37:00","15:26:00","2024-12-03"
1299,814,"19:14:00","07:46:00","2023-12-15"
1300,509,"05:18:00","15:43:00","2023-12-22"
1301,754,"06:06:00","18:53:00","2024-02-21"
1302,670,"00:49:00","13:14:00","2024-07-16"
1303,991,"06:40:00","19:57:00","2024-05-12"
1304,1019,"23:47:00","17:12:00","2024-08-07"
1305,955,"08:43:00","04:22:00","2024-11-04"
1306,496,"06:07:00","13:48:00","2024-08-03"
1307,695,"07:45:00","13:31:00","2024-04-17"
1308,663,"16:12:00","08:34:00","2024-02-22"
1309,765,"06:37:00","02:36:00","2024-01-24"
1310,766,"14:22:00","07:04:00","2024-07-11"
1311,598,"04:56:00","15:30:00","2024-10-27"
1312,1003,"19:21:00","04:10:00","2024-08-20"
1313,451,"17:30:00","05:11:00","2024-07-18"
1314,1015,"02:58:00","05:49:00","2024-11-05"
1315,576,"04:22:00","15:00:00","2024-10-11"
1316,598,"19:07:00","09:56:00","2024-11-17"
1317,1114,"17:08:00","11:03:00","2024-03-01"
1318,864,"01:01:00","08:24:00","2024-03-14"
1319,645,"05:08:00","00:41:00","2023-12-16"
1320,491,"08:12:00","21:19:00","2024-02-03"
1321,920,"04:13:00","18:25:00","2024-09-14"
1322,803,"09:08:00","07:17:00","2024-02-01"
1323,584,"23:38:00","16:20:00","2024-07-10"
1324,717,"12:08:00","09:14:00","2024-07-28"
1325,756,"16:52:00","01:46:00","2024-10-29"
1326,729,"08:15:00","22:01:00","2024-06-30"
1327,470,"08:45:00","07:52:00","2024-08-25"
1328,632,"09:33:00","18:49:00","2024-02-05"
1329,786,"13:41:00","19:39:00","2024-02-28"
1330,930,"11:45:00","03:04:00","2024-07-07"
1331,444,"12:07:00","09:38:00","2024-07-02"
1332,532,"04:46:00","01:41:00","2024-06-09"
1333,497,"13:27:00","11:30:00","2024-04-17"
1334,752,"15:27:00","06:19:00","2023-12-20"
1335,591,"07:48:00","10:39:00","2024-02-08"
1336,545,"03:54:00","16:35:00","2023-12-23"
1337,509,"17:31:00","21:11:00","2024-07-09"
1338,632,"04:14:00","08:53:00","2024-04-12"
1339,782,"16:07:00","05:32:00","2024-10-25"
1340,1059,"11:26:00","07:37:00","2024-07-26"
1341,841,"00:37:00","00:48:00","2024-05-17"
1342,477,"03:04:00","02:15:00","2024-02-23"
1343,679,"06:35:00","10:35:00","2024-04-19"
1344,1059,"20:20:00","07:05:00","2024-02-18"
1345,815,"00:16:00","07:46:00","2024-10-14"
1346,607,"21:22:00","19:38:00","2024-04-23"
1347,938,"06:58:00","15:04:00","2024-11-08"
1348,674,"07:35:00","00:26:00","2024-04-16"
1349,649,"13:58:00","13:45:00","2024-01-08"
1350,1079,"18:22:00","00:26:00","2024-04-22"
1351,1055,"00:45:00","00:09:00","2024-01-19"
1352,678,"08:05:00","01:09:00","2024-09-30"
1353,725,"19:18:00","14:24:00","2023-12-21"
1354,767,"21:44:00","17:04:00","2024-07-13"
1355,911,"03:11:00","19:57:00","2023-12-26"
1356,917,"22:15:00","05:27:00","2024-03-23"
1357,444,"18:53:00","17:27:00","2024-11-19"
1358,493,"18:46:00","00:55:00","2024-07-31"
1359,523,"07:08:00","11:16:00","2024-07-31"
1360,921,"16:52:00","07:52:00","2024-10-07"
1361,1015,"10:25:00","00:01:00","2024-05-09"
1362,708,"16:49:00","07:07:00","2024-03-06"
1363,526,"01:20:00","01:58:00","2024-08-18"
1364,812,"07:56:00","08:08:00","2024-03-17"
1365,668,"08:53:00","15:09:00","2024-11-16"
1366,1049,"09:49:00","03:14:00","2024-03-10"
1367,746,"18:50:00","14:03:00","2024-05-28"
1368,697,"14:53:00","17:54:00","2024-10-07"
1369,531,"22:55:00","15:35:00","2024-11-12"
1370,684,"00:28:00","10:37:00","2024-12-08"
1371,739,"05:16:00","05:41:00","2024-10-06"
1372,684,"16:50:00","23:35:00","2024-12-06"
1373,1105,"06:41:00","01:40:00","2024-09-09"
1374,1074,"10:53:00","08:52:00","2024-05-16"
1375,677,"05:31:00","16:32:00","2024-08-02"
1376,943,"16:59:00","23:55:00","2024-04-02"
1377,502,"04:32:00","11:47:00","2023-12-24"
1378,559,"20:52:00","20:48:00","2024-03-14"
1379,1046,"01:42:00","12:18:00","2024-10-19"
1380,409,"05:23:00","13:23:00","2024-09-11"
1381,1062,"05:19:00","23:38:00","2024-07-15"
1382,596,"05:35:00","05:11:00","2024-01-06"
1383,1124,"20:07:00","00:27:00","2024-03-04"
1384,595,"10:24:00","16:35:00","2024-06-20"
1385,619,"13:58:00","01:32:00","2024-06-01"
1386,1121,"02:17:00","20:35:00","2024-04-27"
1387,521,"14:03:00","14:30:00","2023-12-17"
1388,523,"04:28:00","20:07:00","2024-10-05"
1389,903,"16:28:00","08:02:00","2024-10-01"
1390,585,"09:00:00","11:11:00","2024-01-22"
1391,558,"01:51:00","23:06:00","2024-04-13"
1392,937,"22:12:00","07:56:00","2024-02-16"
1393,612,"13:39:00","02:45:00","2024-04-27"
1394,1077,"06:15:00","21:05:00","2024-03-05"
1395,778,"02:16:00","21:25:00","2024-11-25"
1396,465,"13:49:00","06:38:00","2024-03-21"
1397,777,"20:53:00","18:47:00","2024-05-20"
1398,528,"22:49:00","22:30:00","2024-05-08"
1399,682,"13:50:00","05:42:00","2024-11-08"
1400,1119,"09:33:00","05:43:00","2024-05-27"
1401,1057,"22:03:00","03:46:00","2024-09-08"
1402,416,"06:23:00","02:25:00","2024-02-20"
1403,1100,"15:17:00","06:51:00","2024-07-17"
1404,965,"20:04:00","18:23:00","2024-06-18"
1405,688,"19:13:00","06:09:00","2024-07-27"
1406,967,"04:29:00","13:32:00","2024-04-17"
1407,726,"20:18:00","22:32:00","2024-08-02"
1408,525,"20:36:00","02:02:00","2024-10-20"
1409,1063,"00:45:00","08:31:00","2024-03-12"
1410,1103,"13:02:00","05:11:00","2024-04-05"
1411,1107,"16:13:00","05:02:00","2024-02-07"
1412,977,"21:52:00","06:30:00","2023-12-18"
1413,1067,"18:18:00","09:35:00","2024-08-18"
1414,724,"16:43:00","16:47:00","2023-12-12"
1415,976,"08:26:00","11:15:00","2024-05-12"
1416,903,"04:59:00","03:55:00","2024-10-16"
1417,986,"13:17:00","07:38:00","2024-02-14"
1418,953,"06:14:00","11:37:00","2024-08-02"
1419,1047,"09:55:00","07:58:00","2024-10-03"
1420,926,"09:55:00","00:30:00","2024-10-28"
1421,797,"09:58:00","06:55:00","2024-05-26"
1422,791,"17:37:00","09:51:00","2024-09-28"
1423,951,"05:38:00","04:03:00","2024-04-29"
1424,650,"18:22:00","20:17:00","2024-01-15"
1425,570,"22:46:00","02:41:00","2024-11-11"
1426,509,"23:03:00","18:27:00","2024-04-12"
1427,878,"12:36:00","02:46:00","2024-01-30"
1428,656,"03:39:00","04:40:00","2024-09-06"
1429,893,"21:26:00","05:25:00","2024-09-11"
1430,545,"13:36:00","19:37:00","2024-10-27"
1431,966,"06:26:00","15:49:00","2024-06-23"
1432,592,"02:31:00","02:22:00","2023-12-30"
1433,1066,"23:49:00","17:14:00","2024-07-31"
1434,705,"10:14:00","14:50:00","2024-07-14"
1435,598,"18:13:00","15:17:00","2024-11-08"
1436,1119,"01:52:00","09:41:00","2024-07-11"
1437,993,"00:02:00","21:41:00","2024-04-29"
1438,828,"09:13:00","08:32:00","2024-05-28"
1439,1089,"19:29:00","15:47:00","2024-06-21"
1440,1023,"14:53:00","12:09:00","2024-08-28"
1441,1095,"20:46:00","01:13:00","2024-07-09"
1442,745,"14:22:00","14:51:00","2024-05-24"
1443,669,"05:13:00","04:44:00","2024-05-31"
1444,1007,"18:14:00","19:15:00","2024-06-26"
1445,533,"05:23:00","12:45:00","2024-07-05"
1446,1120,"03:09:00","10:20:00","2024-11-10"
1447,613,"21:38:00","11:41:00","2024-06-07"
1448,692,"09:04:00","16:20:00","2024-06-17"
1449,415,"01:16:00","05:22:00","2024-04-30"
1450,656,"21:00:00","03:50:00","2024-10-20"
1451,981,"16:29:00","23:08:00","2024-10-24"
1452,731,"16:43:00","19:52:00","2024-03-24"
1453,440,"04:52:00","07:56:00","2024-09-08"
1454,1098,"00:41:00","12:22:00","2024-05-01"
1455,531,"09:06:00","02:20:00","2024-07-30"
1456,797,"21:59:00","15:43:00","2024-01-16"
1457,805,"02:05:00","12:01:00","2024-04-24"
1458,701,"17:49:00","05:00:00","2024-09-05"
1459,953,"00:54:00","11:31:00","2024-04-19"
1460,887,"10:58:00","19:48:00","2024-04-12"
1461,867,"10:19:00","07:40:00","2024-01-10"
1462,1042,"05:15:00","02:04:00","2024-09-21"
1463,576,"23:02:00","18:59:00","2024-02-16"
1464,826,"23:42:00","21:12:00","2024-03-10"
1465,957,"01:51:00","08:26:00","2024-01-10"
1466,594,"13:48:00","13:50:00","2024-04-17"
1467,871,"12:23:00","12:31:00","2024-01-22"
1468,720,"05:42:00","16:20:00","2024-05-31"
1469,594,"19:29:00","13:25:00","2024-04-23"
1470,1105,"01:50:00","19:25:00","2024-08-13"
1471,863,"17:10:00","00:23:00","2023-12-25"
1472,562,"23:00:00","12:48:00","2023-12-30"
1473,1123,"14:36:00","04:15:00","2024-02-28"
1474,1004,"17:34:00","16:15:00","2024-02-10"
1475,1078,"21:25:00","12:16:00","2024-02-15"
1476,1119,"22:31:00","20:42:00","2024-09-24"
1477,626,"20:14:00","08:40:00","2024-12-05"
1478,1078,"09:44:00","02:45:00","2023-12-28"
1479,908,"04:27:00","00:31:00","2024-02-16"
1480,872,"09:39:00","22:17:00","2024-04-24"
1481,472,"21:15:00","12:47:00","2024-07-05"
1482,744,"05:29:00","02:24:00","2024-01-09"
1483,885,"14:19:00","16:15:00","2024-04-13"
1484,834,"05:37:00","03:14:00","2024-03-19"
1485,432,"02:28:00","16:55:00","2024-03-15"
1486,445,"22:18:00","17:52:00","2024-11-11"
1487,1017,"21:24:00","11:24:00","2024-09-14"
1488,910,"05:41:00","02:17:00","2024-01-03"
1489,445,"03:16:00","05:07:00","2024-01-24"
1490,641,"10:44:00","09:57:00","2024-03-10"
1491,477,"14:13:00","03:29:00","2024-04-25"
1492,1011,"04:19:00","14:06:00","2024-08-21"
1493,558,"20:00:00","01:52:00","2024-12-06"
1494,713,"15:43:00","03:28:00","2024-05-07"
1495,875,"16:00:00","06:47:00","2024-08-18"
1496,839,"13:37:00","03:30:00","2024-10-12"
1497,1021,"22:44:00","04:33:00","2024-06-04"
1498,1040,"17:49:00","05:50:00","2024-08-23"
1499,1073,"12:24:00","20:40:00","2024-01-16"
1500,787,"20:04:00","22:19:00","2024-08-05"
1501,707,"20:57:00","08:16:00","2024-10-09"
1502,421,"22:31:00","09:35:00","2024-02-05"
1503,999,"18:59:00","15:50:00","2024-07-07"
1504,1075,"21:50:00","11:53:00","2024-06-08"
1505,968,"20:08:00","05:34:00","2024-12-03"
1506,880,"13:40:00","00:44:00","2024-01-28"
1507,742,"22:48:00","21:26:00","2024-02-29"
1508,840,"02:35:00","19:25:00","2024-01-01"
1509,566,"00:42:00","02:23:00","2024-04-05"
1510,546,"04:37:00","03:31:00","2023-12-29"
1511,606,"00:37:00","00:28:00","2024-10-19"
1512,618,"02:14:00","07:57:00","2024-03-06"
1513,1007,"01:55:00","22:09:00","2024-07-28"
1514,414,"23:49:00","06:52:00","2024-11-02"
1515,1060,"10:20:00","00:45:00","2024-06-21"
1516,729,"09:54:00","16:32:00","2024-03-07"
1517,610,"08:23:00","12:16:00","2024-08-13"
1518,919,"00:04:00","16:55:00","2024-05-25"
1519,902,"08:06:00","11:29:00","2024-04-15"
1520,844,"12:58:00","04:19:00","2024-08-27"
1521,579,"07:35:00","18:18:00","2024-09-02"
1522,549,"04:37:00","07:22:00","2024-05-14"
1523,906,"11:49:00","23:10:00","2024-05-21"
1524,612,"20:10:00","00:31:00","2024-09-06"
1525,1078,"02:54:00","21:19:00","2024-08-12"
1526,446,"18:05:00","14:08:00","2024-02-27"
1527,403,"23:24:00","07:51:00","2024-04-15"
1528,817,"22:18:00","06:18:00","2024-09-27"
1529,618,"23:33:00","01:03:00","2024-07-10"
1530,439,"14:17:00","12:29:00","2024-05-08"
1531,398,"18:28:00","15:32:00","2024-04-18"
1532,611,"11:47:00","08:19:00","2024-06-22"
1533,1077,"10:07:00","01:35:00","2024-04-15"
1534,472,"04:39:00","04:27:00","2024-03-31"
1535,819,"13:59:00","06:39:00","2024-12-08"
1536,1028,"16:32:00","10:54:00","2023-12-25"
1537,939,"20:45:00","00:52:00","2024-03-09"
1538,471,"00:59:00","20:53:00","2024-05-03"
1539,781,"15:21:00","04:11:00","2024-08-17"
1540,1065,"07:33:00","14:10:00","2024-09-23"
1541,459,"23:28:00","10:23:00","2024-04-19"
1542,735,"19:12:00","02:38:00","2024-03-21"
1543,762,"13:12:00","22:51:00","2024-03-05"
1544,585,"00:48:00","21:44:00","2024-10-01"
1545,1020,"06:04:00","13:33:00","2024-05-07"
1546,1002,"21:52:00","04:34:00","2024-01-25"
1547,560,"22:36:00","20:19:00","2024-08-30"
1548,1028,"19:45:00","02:23:00","2024-12-03"
1549,635,"23:48:00","12:48:00","2024-02-18"
1550,821,"13:14:00","16:56:00","2024-10-20"
1551,654,"17:50:00","03:32:00","2024-05-06"
1552,862,"10:50:00","23:38:00","2024-04-26"
1553,1109,"06:26:00","23:30:00","2024-08-15"
1554,505,"21:15:00","11:28:00","2024-02-15"
1555,1064,"01:30:00","03:04:00","2024-05-14"
1556,781,"04:42:00","05:14:00","2024-06-01"
1557,884,"14:39:00","11:13:00","2024-12-04"
1558,587,"08:29:00","11:29:00","2024-11-01"
1559,438,"00:35:00","15:32:00","2024-09-25"
1560,799,"10:57:00","03:01:00","2024-11-01"
1561,575,"18:57:00","05:37:00","2024-08-30"
1562,999,"18:20:00","19:01:00","2024-05-18"
1563,806,"03:54:00","05:35:00","2024-02-29"
1564,996,"19:15:00","18:44:00","2024-05-02"
1565,1077,"06:14:00","11:40:00","2024-02-25"
1566,1061,"04:57:00","13:39:00","2024-04-12"
1567,445,"03:55:00","18:11:00","2024-08-31"
1568,1074,"14:20:00","02:56:00","2024-09-05"
1569,767,"20:37:00","18:37:00","2024-02-22"
1570,932,"19:56:00","06:26:00","2024-06-13"
1571,697,"02:19:00","11:55:00","2024-02-02"
1572,819,"12:24:00","02:30:00","2024-06-07"
1573,1039,"13:48:00","12:01:00","2024-05-26"
1574,753,"03:53:00","05:32:00","2024-08-09"
1575,611,"02:19:00","10:06:00","2024-11-21"
1576,992,"20:45:00","23:45:00","2024-09-26"
1577,1079,"19:57:00","05:14:00","2024-09-18"
1578,564,"05:57:00","19:24:00","2024-02-16"
1579,695,"03:06:00","04:43:00","2024-08-31"
1580,752,"06:06:00","16:29:00","2024-07-31"
1581,489,"01:47:00","11:37:00","2024-09-24"
1582,800,"11:44:00","08:09:00","2024-04-12"
1583,755,"04:47:00","22:48:00","2024-02-16"
1584,1037,"11:32:00","19:19:00","2024-07-11"
1585,618,"16:45:00","08:17:00","2024-12-09"
1586,669,"18:49:00","15:53:00","2024-03-29"
1587,616,"22:56:00","18:41:00","2024-06-07"
1588,1005,"18:25:00","07:15:00","2024-12-03"
1589,706,"08:03:00","19:16:00","2023-12-22"
1590,744,"08:13:00","18:53:00","2024-07-31"
1591,1078,"20:59:00","01:18:00","2024-05-02"
1592,904,"23:57:00","19:04:00","2024-06-19"
1593,1104,"09:52:00","23:32:00","2024-07-26"
1594,597,"10:08:00","17:14:00","2024-10-02"
1595,438,"04:56:00","19:35:00","2024-08-19"
1596,1113,"01:55:00","14:29:00","2024-07-12"
1597,940,"04:55:00","12:49:00","2024-04-14"
1598,1062,"16:44:00","10:04:00","2024-08-24"
1599,611,"03:16:00","19:04:00","2023-12-23"
1600,406,"09:52:00","06:48:00","2024-10-07"
1601,906,"08:11:00","12:28:00","2024-01-13"
1602,568,"11:23:00","14:12:00","2024-02-25"
1603,425,"13:00:00","05:04:00","2024-06-18"
1604,1103,"03:42:00","01:01:00","2024-02-23"
1605,529,"04:24:00","01:32:00","2024-08-02"
1606,1041,"16:07:00","08:27:00","2024-06-18"
1607,949,"18:59:00","15:35:00","2024-11-19"
1608,963,"13:10:00","11:49:00","2024-04-09"
1609,587,"07:36:00","23:50:00","2024-04-01"
1610,947,"14:40:00","11:18:00","2024-10-10"
1611,860,"01:04:00","20:29:00","2024-10-02"
1612,535,"02:39:00","16:37:00","2024-04-29"
1613,712,"00:04:00","07:22:00","2024-09-20"
1614,555,"14:58:00","14:29:00","2024-04-29"
1615,1029,"13:56:00","02:29:00","2024-03-29"
1616,615,"14:30:00","18:48:00","2024-09-30"
1617,735,"13:45:00","14:46:00","2024-06-06"
1618,722,"08:34:00","05:37:00","2024-02-28"
1619,662,"16:05:00","12:46:00","2024-01-25"
1620,799,"09:49:00","10:36:00","2024-07-18"
1621,674,"03:08:00","13:55:00","2024-11-03"
1622,1122,"03:36:00","15:56:00","2024-11-22"
1623,913,"09:33:00","05:18:00","2024-08-30"
1624,502,"00:13:00","20:30:00","2024-07-16"
1625,543,"04:21:00","16:13:00","2024-06-04"
1626,1001,"07:04:00","09:54:00","2024-03-22"
1627,978,"15:30:00","16:35:00","2024-02-01"
1628,974,"22:39:00","08:01:00","2024-09-27"
1629,484,"04:26:00","18:45:00","2024-11-29"
1630,612,"16:17:00","17:57:00","2024-10-23"
1631,1076,"04:13:00","07:39:00","2024-10-05"
1632,981,"22:45:00","11:32:00","2024-04-21"
1633,972,"23:15:00","00:10:00","2024-04-20"
1634,630,"04:48:00","05:26:00","2024-09-30"
1635,494,"07:01:00","13:27:00","2024-02-17"
1636,584,"22:28:00","08:25:00","2024-06-08"
1637,1055,"12:58:00","02:35:00","2024-06-04"
1638,710,"13:03:00","23:12:00","2024-03-14"
1639,620,"05:29:00","19:20:00","2024-07-04"
